UMLS_id	MedDRA_ADR_level	MedDRA_ADR_id	MedDRA_ADR_name
C0002881	LT	10019880	Hereditary haemolytic anaemia NOS
C0002881	MTH_LT	10019880	Hereditary hemolytic anemia NOS
C0002881	LT	10019882	Hereditary haemolytic anaemias
C0002881	LT	10019881	Hereditary haemolytic anaemia, unspecified
C0002881	LT	10019885	Hereditary hemolytic anemia, unspecified
C0002884	LT	10020971	Hypochromic anemia
C0002884	LT	10002293	Anemia hypochromic
C0002884	LT	10002060	Anaemia hypochromic
C0002884	LT	10020969	Hypochromic anaemia
C0002884	PT	10020969	Hypochromic anaemia
C0002886	LT	10025381	Macrocytic anemia
C0002886	LT	10002297	Anemia macrocytic
C0002886	LT	10074043	Macrocytic anaemia
C0002886	LT	10002064	Anaemia macrocytic
C0002886	PT	10002064	Anaemia macrocytic
C0002886	LT	10025380	Macrocytic anaemia NOS
C0002886	MTH_LT	10025380	Macrocytic anemia NOS
C0002888	LT	10027129	Megaloblastic anemia
C0002888	LT	10002298	Anemia megaloblastic
C0002888	LT	10074044	Megaloblastic anaemia
C0002888	LT	10027128	Megaloblastic anaemia NOS
C0002888	MTH_LT	10027128	Megaloblastic anemia NOS
C0002888	LT	10002065	Anaemia megaloblastic
C0002888	PT	10002065	Anaemia megaloblastic
C0002890	LT	10002296	Anemia leukoerythroblastic
C0002890	LT	10054446	Leukoerythroblastic anemia
C0002890	LT	10053199	Leukoerythroblastic anaemia
C0002890	PT	10053199	Leukoerythroblastic anaemia
C0002890	LT	10024281	Leucoerythroblastic anaemia
C0002890	MTH_LT	10024281	Leucoerythroblastic anemia
C0002890	LT	10002063	Anaemia leukoerythroblastic
C0002890	LT	10024383	Leukoerythroblastosis
C0002890	PT	10024383	Leukoerythroblastosis
C0002891	LT	10002300	Anemia neonatal
C0002891	LT	10002068	Anaemia neonatal
C0002891	PT	10002068	Anaemia neonatal
C0002892	LT	10034697	Pernicious anemia
C0002892	MTH_LT	10002075	Anemia pernicious
C0002892	LT	10034695	Pernicious anaemia
C0002892	PT	10034695	Pernicious anaemia
C0002892	LT	10002075	Anaemia pernicious
C0002892	LT	10034696	Pernicious anaemia NOS
C0002892	MTH_LT	10034696	Pernicious anemia NOS
C0002892	LT	10001129	Addison's anemia
C0002892	LT	10055713	Addison's anaemia
C0002892	LT	10055192	Addisonian pernicious anemia
C0002892	LT	10001134	Addisonian pernicious anaemia
C0002892	LT	10062829	Anaemia pernicious type
C0002892	LT	10002308	Anemia pernicious type
C0002892	LT	10055711	Addison-Biermer anaemia
C0002892	LT	10001131	Addison-Biermer anemia
C0002892	LT	10055712	Addisonian anaemia
C0002892	LT	10001132	Addisonian anemia
C0002893	LT	10038273	Refractory anemia
C0002893	LT	10038269	Refractory anaemia
C0002893	LT	10002311	Anemia refractory
C0002893	LT	10055722	Anaemia refractory
C0002894	LT	10037803	RAEB
C0002894	LT	10038270	Refractory anaemia with an excess of blasts
C0002894	PT	10038270	Refractory anaemia with an excess of blasts
C0002894	LT	10054592	Refractory anemia with an excess of blasts
C0002895	LT	10040653	Sickle-cell anemia
C0002895	LT	10054629	Sickle cell anemia
C0002895	LT	10055200	Anemia sickle cell
C0002895	LT	10040641	Sickle cell anaemia
C0002895	PT	10040641	Sickle cell anaemia
C0002895	LT	10002077	Anaemia sickle cell
C0002895	LT	10040652	Sickle-cell anaemia
C0002895	LT	10040644	Sickle cell disease
C0002895	LT	10040645	Sickle cell disease NOS
C0002895	LT	10055741	Sickle-cell anaemia, unspecified
C0002895	LT	10040654	Sickle-cell anemia, unspecified
C0002895	LT	10040646	Sickle cell disorders
C0002896	LT	10040663	Sideroblastic anemia
C0002896	LT	10002312	Anemia sideroblastic
C0002896	LT	10040661	Sideroblastic anaemia
C0002896	PT	10040661	Sideroblastic anaemia
C0002896	LT	10040662	Sideroblastic anaemia NOS
C0002896	MTH_LT	10040662	Sideroblastic anemia NOS
C0002896	LT	10002078	Anaemia sideroblastic
C0002897	LT	10054314	Anemia splenic
C0002897	LT	10049009	Anaemia splenic
C0002897	PT	10049009	Anaemia splenic
C0002899	LT	10002085	Anaemias due to disorders of glutathione metabolism
C0002899	LT	10002316	Anemias due to disorders of glutathione metabolism
C0002902	LT	10002320	Anencephaly
C0002902	PT	10002320	Anencephaly
C0002902	LT	10002318	Anencephalus
C0002902	LT	10002317	Anencephalia
C0002903	LT	10067564	Anaesthesia procedure
C0002903	PT	10067564	Anaesthesia procedure
C0002903	LT	10068084	Anesthesia procedure
C0002903	LT	10002321	Anesthesia
C0002903	LT	10002091	Anaesthesia
C0002903	PT	10002091	Anaesthesia
C0002903	LT	10002097	Anaesthesia NOS
C0002903	MTH_LT	10002097	Anesthesia NOS
C0002913	LT	10054375	Epidural anesthesia
C0002913	LT	10015011	Epidural anaesthesia
C0002913	PT	10015011	Epidural anaesthesia
C0002915	LT	10002323	Anesthesia general
C0002915	LT	10018061	General anesthesia
C0002915	LT	10073800	Anaesthesia general
C0002915	LT	10018060	General anaesthesia
C0002915	PT	10018060	General anaesthesia
C0002915	OL	10017570	GA
C0002921	MTH_PT	10024758	Local anesthesia
C0002921	LT	10002325	Anesthesia local
C0002921	LT	10024758	Local anaesthesia
C0002921	PT	10024758	Local anaesthesia
C0002921	LT	10002095	Anaesthesia local
C0002921	LT	10024760	Local anesthetic
C0002921	LT	10024759	Local anaesthetic
C0002921	OL	10023522	LA
C0002928	LT	10041538	Spinal anesthesia
C0002928	LT	10041536	Spinal anaesthesia
C0002928	PT	10041536	Spinal anaesthesia
C0002928	OL	10041537	Spinal anaesthesia (all forms)
C0002928	MTH_OL	10041537	Spinal anesthesia (all forms)
C0002940	LT	10002329	Aneurysm
C0002940	PT	10002329	Aneurysm
C0002940	LT	10002360	Aneurysm of unspecified site
C0002945	LT	10002353	Aneurysm of other specified artery
C0002945	OL	10002354	Aneurysm of other specified site
C0002949	LT	10061660	Artery dissection
C0002949	PT	10061660	Artery dissection
C0002949	LT	10051009	Artery NOS dissection
C0002950	LT	10058017	Infective aneurysm
C0002950	PT	10058017	Infective aneurysm
C0002957	LT	10002368	Anger
C0002957	PT	10002368	Anger
C0002962	LT	10002383	Angina pectoris
C0002962	PT	10002383	Angina pectoris
C0002962	OL	10002372	Angina
C0002962	LT	10002391	Anginal pain
C0002962	LT	10041972	Stenocardia
C0002962	LT	10002393	Anginal syndrome
C0002962	LT	10056259	Ischemic chest pain
C0002962	LT	10056256	Ischaemic chest pain
C0002962	LT	10002387	Angina syndrome
C0002962	LT	10054224	Anginal discomfort
C0002963	LT	10036759	Prinzmetal angina
C0002963	PT	10036759	Prinzmetal angina
C0002963	LT	10046974	Variant angina
C0002963	LT	10067790	Vasospastic angina
C0002965	LT	10046251	Unstable angina
C0002965	LT	10002388	Angina unstable
C0002965	PT	10002388	Angina unstable
C0002965	LT	10022554	Intermediate coronary syndrome
C0002965	LT	10002385	Angina pectoris unstable
C0002965	LT	10011378	Crescendo angina
C0002965	LT	10002375	Angina at rest
C0002965	OL	10002389	Angina worsened
C0002978	LT	10061637	Angiogram
C0002978	PT	10061637	Angiogram
C0002978	LT	10002437	Angiogram NOS
C0002978	LT	10050062	Angiography
C0002978	LT	10002446	Angiograph
C0002979	LT	10065324	Digital subtraction angiography
C0002979	LT	10057788	Digital substraction angiography
C0002982	LT	10066191	Angioid streaks
C0002983	LT	10002448	Angioid streaks of choroid
C0002985	LT	10061639	Angiokeratoma
C0002985	PT	10061639	Angiokeratoma
C0002985	LT	10052166	Angiokeratoma NOS
C0002986	LT	10016016	Fabry's disease
C0002986	PT	10016016	Fabry's disease
C0002986	LT	10002458	Angiokeratoma corporis diffusum universale
C0002986	LT	10071118	Alpha galactosidase A deficiency
C0002991	LT	10012494	Dermatofibroma
C0002994	PT	10002424	Angioedema
C0002994	LT	10002424	Angioedema
C0002994	HT	10002425	Angioedemas
C0002994	LT	10014212	Edema angioneurotic
C0002994	LT	10002471	Angioneurotic edema
C0002994	LT	10002473	Angioneurotic oedema
C0002994	LT	10055912	Oedema angioneurotic
C0002994	LT	10037734	Quincke's edema
C0002994	LT	10037735	Quincke's oedema
C0002994	LT	10055936	Oedema Quincke's
C0002994	LT	10014254	Edema Quincke's
C0002994	LT	10018259	Giant urticaria
C0002994	LT	10046744	Urticaria giant
C0002994	LT	10020198	Hives giant
C0002994	LT	10018257	Giant hives
C0002994	HG	10002426	Angioedema and urticaria
C0002994	LT	10002394	Angio-edema
C0002994	OL	10002395	Angio-oedema
C0003028	LT	10002512	Anhidrosis
C0003028	PT	10002512	Anhidrosis
C0003028	LT	10002513	Anhydrosis
C0003044	LT	10002515	Animal bite
C0003044	PT	10002515	Animal bite
C0003044	LT	10002516	Animal bite NOS
C0003076	LT	10002532	Aniridia
C0003076	PT	10002532	Aniridia
C0003076	OL	10002531	Anirida
C0003078	LT	10002534	Aniseikonia
C0003078	PT	10002534	Aniseikonia
C0003079	LT	10002535	Anisocoria
C0003079	LT	10037538	Pupils unequal
C0003079	PT	10037538	Pupils unequal
C0003079	LT	10045522	Unequal pupils
C0003079	LT	10037517	Pupil unequal
C0003081	LT	10002537	Anisometropia
C0003081	PT	10002537	Anisometropia
C0003089	OL	10002557	Ankylosing spondylitis and other inflammatory spondylopathies
C0003090	LT	10002559	Ankylosis
C0003090	LT	10023198	Joint ankylosis
C0003090	PT	10023198	Joint ankylosis
C0003090	LT	10002566	Ankylosis of joint
C0003090	LT	10002571	Ankylosis of joint, site unspecified
C0003099	LT	10074066	Anniversary reaction
C0003099	PT	10074066	Anniversary reaction
C0003110	OL	10002605	Anomalies of relationship of jaw to cranial base
C0003110	OL	10045630	Unspecified anomaly of relationship of jaw to cranial base
C0003113	LT	10002638	Anomia
C0003113	LT	10054098	Amnesic aphasia
C0003113	LT	10054097	Dysnomia
C0003113	LT	10029503	Nominal aphasia
C0003113	LT	10002950	Aphasia nominal
C0003113	LT	10054194	Amnestic aphasia
C0003113	LT	10070079	Nominal dysphasia
C0003119	LT	10002640	Anophthalmos
C0003119	PT	10002640	Anophthalmos
C0003119	LT	10002639	Anophthalmia
C0003119	LT	10009298	Clinical anophthalmos, unspecified
C0003123	LT	10002646	Anorexia
C0003123	LT	10052625	Anorectic
C0003123	OL	10002651	Anorexic
C0003125	LT	10002649	Anorexia nervosa
C0003125	PT	10002649	Anorexia nervosa
C0003126	LT	10002653	Anosmia
C0003126	PT	10002653	Anosmia
C0003126	LT	10041217	Smell loss
C0003126	LT	10024877	Loss of smell
C0003128	LT	10002658	Anovulation
C0003128	LT	10033311	Ovulation failure
C0003130	LT	10002660	Anoxia
C0003130	PT	10002660	Anoxia
C0003132	LT	10050750	Anoxic encephalopathy
C0003132	LT	10002663	Anoxic brain damage
C0003164	LT	10050363	Anthracosilicosis
C0003165	LT	10073051	Anthracosis
C0003165	LT	10009804	Coal workers' pneumoconiosis
C0003165	LT	10009803	Coal miner's pneumoconiosis
C0003175	LT	10002713	Anthrax
C0003175	PT	10002713	Anthrax
C0003175	LT	10002716	Anthrax, unspecified
C0003175	LT	10003975	Bacillus anthraces infection
C0003177	LT	10011660	Cutaneous anthrax
C0003177	PT	10011660	Cutaneous anthrax
C0003431	LT	10002822	Antisocial personality disorder
C0003431	PT	10002822	Antisocial personality disorder
C0003431	LT	10002821	Antisocial personality
C0003431	LT	10037218	Psychopathic personality
C0003431	PT	10037218	Psychopathic personality
C0003431	LT	10041261	Sociopathic personality
C0003431	LT	10013455	Dissocial personality disorder
C0003431	LT	10037217	Psychopath
C0003431	LT	10041260	Sociopath
C0003431	LT	10003473	Asocial personality
C0003460	LT	10002847	Anuria
C0003460	PT	10002847	Anuria
C0003460	LT	10046550	Urinary output arrest of
C0003460	LT	10003113	Arrest of urinary output
C0003460	LT	10046641	Urine formation failure of
C0003460	LT	10016160	Failure of urine formation
C0003462	LT	10002852	Anus disorder
C0003462	LT	10013189	Disorder anus
C0003462	LT	10002151	Anal disorder NOS
C0003463	LT	10002164	Anal neoplasm NOS
C0003463	LT	10061629	Anal neoplasm
C0003463	PT	10061629	Anal neoplasm
C0003466	LT	10021528	Imperforate anus
C0003466	LT	10002853	Anus imperforate
C0003466	LT	10002120	Anal atresia
C0003466	PT	10002120	Anal atresia
C0003466	LT	10010330	Congenital anal atresia
C0003467	LT	10002855	Anxiety
C0003467	PT	10002855	Anxiety
C0003467	LT	10002865	Anxiety reaction
C0003467	LT	10037935	Reaction anxiety
C0003467	LT	10016323	Feeling anxious
C0003469	LT	10057666	Anxiety disorder
C0003469	PT	10057666	Anxiety disorder
C0003477	LT	10040045	Separation anxiety disorder
C0003486	LT	10002330	Aneurysm aortic
C0003486	LT	10002882	Aortic aneurysm
C0003486	PT	10002882	Aortic aneurysm
C0003486	LT	10002339	Aneurysm of aorta
C0003490	LT	10002890	Aortic arch syndrome
C0003492	LT	10002894	Aortic coarctation
C0003492	LT	10009807	Coarctation of the aorta
C0003492	PT	10009807	Coarctation of the aorta
C0003492	LT	10009805	Coarctation of aorta
C0003492	OL	10009806	Coarctation of aorta (preductal) (postductal)
C0003493	LT	10058648	Aortic disorder
C0003493	PT	10058648	Aortic disorder
C0003496	LT	10060874	Aortic rupture
C0003496	PT	10060874	Aortic rupture
C0003499	LT	10042598	Supravalvular aortic stenosis
C0003499	PT	10042598	Supravalvular aortic stenosis
C0003500	LT	10042431	Subvalvular aortic stenosis
C0003500	PT	10042431	Subvalvular aortic stenosis
C0003504	LT	10052839	Aortic valve insufficiency
C0003504	LT	10002898	Aortic incompetence
C0003504	LT	10002915	Aortic valve incompetence
C0003504	PT	10002915	Aortic valve incompetence
C0003504	LT	10002904	Aortic regurgitation
C0003505	LT	10057454	Aortic valve prolapse
C0003505	PT	10057454	Aortic valve prolapse
C0003506	LT	10002916	Aortic valve replacement
C0003506	PT	10002916	Aortic valve replacement
C0003507	LT	10041974	Stenosis aortic valve
C0003507	LT	10002918	Aortic valve stenosis
C0003507	PT	10002918	Aortic valve stenosis
C0003507	LT	10002906	Aortic stenosis
C0003507	PT	10002906	Aortic stenosis
C0003509	LT	10002921	Aortitis
C0003509	PT	10002921	Aortitis
C0003509	LT	10002922	Aortitis NOS
C0003510	LT	10058930	Aortitis syndrome
C0003511	LT	10042900	Syphilitic aortitis
C0003511	LT	10002923	Aortitis syphilitic
C0003511	PT	10002923	Aortitis syphilitic
C0003515	LT	10057775	Aortogram
C0003515	PT	10057775	Aortogram
C0003516	LT	10063733	Aorticopulmonary window
C0003516	LT	10063732	Aorticopulmonary septal defect
C0003516	PT	10063732	Aorticopulmonary septal defect
C0003533	LT	10062552	Apgar score
C0003533	PT	10062552	Apgar score
C0003534	LT	10002945	Aphakia
C0003534	PT	10002945	Aphakia
C0003537	LT	10002948	Aphasia
C0003537	PT	10002948	Aphasia
C0003550	LT	10006378	Broca's aphasia
C0003550	LT	10002949	Aphasia motor
C0003564	LT	10002953	Aphonia
C0003564	PT	10002953	Aphonia
C0003564	LT	10024882	Loss of voice
C0003571	LT	10062322	Apicoectomy
C0003571	LT	10002960	Apicectomy
C0003571	PT	10002960	Apicectomy
C0003578	LT	10002972	Apnea
C0003578	LT	10002974	Apnoea
C0003578	PT	10002974	Apnoea
C0003611	LT	10003008	Appendectomy
C0003611	LT	10003010	Appendicectomy
C0003611	PT	10003010	Appendicectomy
C0003614	LT	10056288	Neoplasm of appendix
C0003614	PT	10056288	Neoplasm of appendix
C0003615	LT	10003011	Appendicitis
C0003615	PT	10003011	Appendicitis
C0003615	LT	10003014	Appendicitis, unqualified
C0003615	LT	10045550	Unqualified appendicitis
C0003621	HT	10003022	Appetite disorders
C0003621	LT	10003021	Appetite disorder NOS
C0003621	LT	10060961	Appetite disorder
C0003621	PT	10060961	Appetite disorder
C0003635	LT	10003062	Apraxia
C0003635	PT	10003062	Apraxia
C0003635	LT	10013976	Dyspraxia
C0003635	PT	10013976	Dyspraxia
C0003650	LT	10003069	APUDoma
C0003650	PT	10003069	APUDoma
C0003650	LT	10003070	APUDoma NOS
C0003706	LT	10063847	Arachnodactyly
C0003706	PT	10063847	Arachnodactyly
C0003708	LT	10003074	Arachnoiditis
C0003708	PT	10003074	Arachnoiditis
C0003708	LT	10003073	Arachnitis
C0003721	LT	10003407	Arthropod-borne hemorrhagic fever
C0003721	LT	10003405	Arthropod-borne haemorrhagic fever
C0003721	LT	10003406	Arthropod-borne haemorrhagic fever, unspecified
C0003721	LT	10003408	Arthropod-borne hemorrhagic fever, unspecified
C0003723	LT	10003409	Arthropod-borne viral disease, unspecified
C0003742	LT	10003082	Arcus senilis
C0003782	LT	10003094	Argyria
C0003782	PT	10003094	Argyria
C0003803	LT	10003101	Arnold-Chiari malformation
C0003803	PT	10003101	Arnold-Chiari malformation
C0003803	LT	10008503	Chiari malformation
C0003810	LT	10073270	Ovarian Sertoli-Leydig cell tumour
C0003810	PT	10073270	Ovarian Sertoli-Leydig cell tumour
C0003810	LT	10073278	Ovarian Sertoli-Leydig cell tumor
C0003811	LT	10007518	Cardiac arrhythmia
C0003811	HG	10007521	Cardiac arrhythmias
C0003811	LT	10003123	Arrhythmia cardiac (NOS)
C0003811	LT	10007519	Cardiac arrhythmia (NOS)
C0003811	LT	10007520	Cardiac arrhythmia NOS
C0003811	LT	10003119	Arrhythmia
C0003811	PT	10003119	Arrhythmia
C0003811	LT	10003120	Arrhythmia (NOS)
C0003811	LT	10003127	Arrhythmia NOS
C0003811	LT	10007545	Cardiac dysrhythmias
C0003811	LT	10013978	Dysrhythmias
C0003811	LT	10007544	Cardiac dysrhythmia, unspecified
C0003813	LT	10050488	Arrhythmia sinus
C0003813	LT	10040739	Sinus arrhythmia
C0003813	PT	10040739	Sinus arrhythmia
C0003813	OL	10003133	Arrythmia sinus
C0003834	LT	10062542	Arterial insufficiency
C0003834	PT	10062542	Arterial insufficiency
C0003838	LT	10062599	Arterial occlusive disease
C0003838	PT	10062599	Arterial occlusive disease
C0003850	LT	10003210	Arteriosclerosis
C0003850	PT	10003210	Arteriosclerosis
C0003851	LT	10065418	Arteriosclerosis obliterans
C0003855	LT	10003226	Arteriovenous fistula
C0003855	PT	10003226	Arteriovenous fistula
C0003855	LT	10016719	Fistula arteriovenous
C0003855	OL	10003187	Arterio-venous fistula
C0003857	LT	10003229	Arteriovenous malformations
C0003857	LT	10003193	Arteriovenous malformation
C0003857	PT	10003193	Arteriovenous malformation
C0003857	LT	10000035	A-V malformation
C0003857	LT	10003186	Arteriovenous anomaly
C0003860	LT	10003230	Arteritis
C0003860	PT	10003230	Arteritis
C0003860	LT	10003233	Arteritis NOS
C0003860	LT	10021971	Inflammatory artery reaction
C0003860	LT	10003235	Arteritis, unspecified
C0003860	LT	10021970	Inflammatory arterial reaction
C0003860	HT	10003231	Arterial inflammations
C0003862	LT	10003239	Arthralgia
C0003862	PT	10003239	Arthralgia
C0003862	LT	10033456	Pain joint
C0003862	LT	10023222	Joint pain
C0003862	LT	10033434	Pain in joint
C0003862	LT	10000449	Aching joints
C0003862	LT	10023197	Joint ache
C0003862	LT	10003245	Arthritic-like pain
C0003862	LT	10033511	Painful joints
C0003862	LT	10033444	Pain in joint, site unspecified
C0003862	LT	10013088	Discomfort in joints
C0003864	LT	10003246	Arthritis
C0003864	PT	10003246	Arthritis
C0003864	LT	10003263	Arthritis NOS
C0003868	LT	10018634	Gouty arthritis
C0003868	PT	10018634	Gouty arthritis
C0003868	LT	10003257	Arthritis gouty
C0003868	LT	10018635	Gouty arthropathy
C0003868	LT	10003435	Articular gout
C0003869	HT	10021904	Infectious arthritis
C0003869	LT	10045948	Unspecified infective arthritis
C0003869	LT	10060968	Arthritis infective
C0003869	PT	10060968	Arthritis infective
C0003869	LT	10021915	Infective arthritis NOS
C0003869	LT	10003259	Arthritis infective NOS
C0003869	LT	10045958	Unspecified infective arthritis, site unspecified
C0003872	LT	10037160	Psoriatic arthritis
C0003872	LT	10003377	Arthropathy psoriatic
C0003872	LT	10037162	Psoriatic arthropathy
C0003872	PT	10037162	Psoriatic arthropathy
C0003872	HT	10037163	Psoriatic arthropathies
C0003873	LT	10003268	Arthritis rheumatoid
C0003873	LT	10039073	Rheumatoid arthritis
C0003873	PT	10039073	Rheumatoid arthritis
C0003873	LT	10003683	Atrophic arthritis
C0003873	LT	10037740	RA
C0003873	OL	10037738	R arthritis
C0003873	OL	10039014	Rh arthritis
C0003873	LT	10042952	Systemic rheumatoid arthritis
C0003875	LT	10047436	Viral arthritis
C0003875	LT	10003274	Arthritis viral
C0003875	PT	10003274	Arthritis viral
C0003875	LT	10003275	Arthritis viral NOS
C0003881	LT	10061683	Arthrodesis
C0003881	PT	10061683	Arthrodesis
